station_id,date,prcp_lag_1,prcp_roll_7,TMAX,TMIN,extreme_precip_tomorrow
USW00013904,2022-04-18,0.5,0.0714285714285734,25.0,14.4,False
USW00094728,2022-04-19,21.6,8.528571428571437,10.0,3.9,False
USW00023293,2022-04-19,0.0,0.5142857142857152,20.0,11.1,False
USW00012921,2022-04-19,0.0,0.2571428571428591,20.6,13.9,False
USW00023174,2022-04-19,0.0,0.0,20.0,13.9,False
USW00013904,2022-04-19,0.0,0.1142857142857163,21.7,8.9,False
USW00023293,2022-04-20,0.5,0.700000000000001,22.8,8.3,False
USW00013904,2022-04-20,0.3,0.1142857142857163,28.9,19.4,False
USW00023174,2022-04-20,0.0,0.0,19.4,13.3,False
USW00094728,2022-04-20,31.5,8.528571428571437,15.6,5.6,False
USW00012921,2022-04-20,1.8,0.2571428571428591,28.9,20.6,False
USW00013904,2022-04-21,0.0,0.1142857142857163,26.7,21.7,False
USW00023174,2022-04-21,0.0,0.7285714285714244,18.9,11.7,False
USW00012921,2022-04-21,0.0,0.3285714285714305,27.2,21.7,False
USW00023293,2022-04-21,1.3,0.9857142857142868,18.9,11.7,False
USW00094728,2022-04-21,0.0,8.314285714285722,15.0,6.7,False
USW00023174,2022-04-22,5.1,0.8428571428571388,17.8,12.8,False
USW00094728,2022-04-22,0.0,8.314285714285722,21.1,11.7,False
USW00023293,2022-04-22,2.3,1.0285714285714296,18.3,10.0,False
USW00012921,2022-04-22,0.5,0.3285714285714305,31.7,21.7,False
USW00013904,2022-04-22,0.0,0.1142857142857163,31.1,21.7,False
USW00023174,2022-04-23,0.8,0.8428571428571388,20.6,11.1,False
USW00013904,2022-04-23,0.0,0.1142857142857163,30.6,21.1,False
USW00094728,2022-04-23,0.0,7.585714285714293,18.3,10.6,False
USW00023293,2022-04-23,0.3,0.6285714285714296,23.3,7.2,False
USW00012921,2022-04-23,0.0,0.3285714285714305,31.7,21.1,False
USW00023174,2022-04-24,0.0,0.8428571428571388,30.0,13.3,False
USW00013904,2022-04-24,0.0,0.0428571428571448,32.8,20.0,True
